date,realized_pnl,hs_var99,hs_es975,param_var99,param_es975,mc_var99,mc_es975,mc_df
2016-10-12,51764.434782532764,1351688.4867451559,1385342.1799367953,1256574.2794317887,1262932.7622835774,1313761.6872704478,1332639.4400701385,10.157078974810474
2016-10-13,-129173.20018024903,1351688.4867451559,1385342.1799367953,1254318.8006068033,1260650.813736316,1298284.4441070447,1323365.2969269613,9.86941551057286
2016-10-14,-381078.68385659566,1351688.4867451559,1385342.1799367953,1255488.9561549912,1261821.6350293425,1400113.9279232942,1413578.0857510187,9.881736088570745
2016-10-17,29342.325869025244,1351688.4867451559,1385342.1799367953,1257866.8819001396,1264205.83163922,1334716.1108702314,1400918.4579066935,9.970315461823535
2016-10-18,712959.4306826666,1351688.4867451559,1385342.1799367953,1256472.5924613264,1262809.2696050406,1325144.4146224747,1323010.139091774,9.934798699020636
2016-10-19,245743.52487222737,1351688.4867451559,1385342.1799367953,1254978.2492054994,1261328.3403286214,1321999.441714376,1343704.6630586823,10.07549893899018
2016-10-20,-128597.83537351446,1351688.4867451559,1385342.1799367953,1248462.6360490255,1254762.8900177355,1246847.4054341274,1283715.4583641065,9.740403079897138
2016-10-21,134692.09002952898,1351688.4867451559,1385342.1799367953,1248183.8751714493,1254466.4886771678,1403028.8175294667,1400942.1840145495,9.555801628765973
2016-10-24,266142.93694013945,1351688.4867451559,1385342.1799367953,1247751.6573724202,1254034.723445704,1329542.8939897479,1354803.9596399432,9.560225744744187
2016-10-25,24894.339647207617,1351688.4867451559,1385342.1799367953,1246986.9893740022,1253272.2400154476,1293020.280767416,1337078.0559768588,9.584929702511776
2016-10-26,-556916.9640770617,1351688.4867451559,1385342.1799367953,1247393.4130129258,1253677.871244323,1310874.11154201,1328234.0465732038,9.576219495321311
2016-10-27,-504039.88672118145,1351688.4867451559,1385342.1799367953,1245408.8106253482,1251686.0843820393,1376536.8268739115,1409858.4425229921,9.512445396733234
2016-10-28,-240346.1550538273,1351688.4867451559,1385342.1799367953,1249468.701610575,1255757.4499289205,1376378.6296354036,1426877.01204239,9.653826345866676
2016-10-31,236509.35753013537,1351688.4867451559,1385342.1799367953,1250844.744669502,1257124.4950426046,1307590.1588796156,1347278.6447074998,9.558383463556998
2016-11-01,-351471.2821439465,1351688.4867451559,1385342.1799367953,1249472.1995796335,1255752.6479415442,1334530.7013598701,1336311.3105063098,9.563494797847355
2016-11-02,-242756.58939422722,1351688.4867451559,1385342.1799367953,1250140.9075591927,1256423.3115899416,1383114.5394714442,1395403.4622372803,9.587980473571399
2016-11-03,-475118.18798217823,1351688.4867451559,1385342.1799367953,1250644.4474339522,1256928.09697939,1368147.1418049203,1451284.5007013995,9.604731437032576
2016-11-04,28096.569657081815,1351688.4867451559,1385342.1799367953,1246863.014158194,1253133.0994770161,1324946.8761183016,1381273.8633139848,9.48238753344197
2016-11-07,993502.5412103435,1351688.4867451559,1385342.1799367953,1236838.3311634525,1243076.2593416998,1344287.3186054477,1332363.777942746,9.196416140764377
2016-11-08,164873.62119047347,1351688.4867451559,1385342.1799367953,1240834.8089853425,1247111.6584410637,1305699.6139191512,1370142.936070264,9.490299248767426
2016-11-09,-1016444.8346973616,1351688.4867451559,1385342.1799367953,1238838.7620094467,1245113.4759217363,1307072.5424858334,1337092.8671557729,9.459082637646638
2016-11-10,-1136160.963218871,1351688.4867451559,1385342.1799367953,1246612.3458820488,1252916.953348915,1351322.2570689474,1345600.0460899768,9.619333750000298
2016-11-11,-729278.4806901064,1351688.4867451559,1385342.1799367953,1254120.714051822,1260455.1602568163,1367258.5969062499,1391452.1413233047,9.698641904464658
2016-11-14,-529501.123668931,1351688.4867451559,1385342.1799367953,1258766.2556284664,1265090.9133289533,1343417.5590991303,1377255.5023922874,9.666406689859382
2016-11-15,961114.8001959258,1351688.4867451559,1385342.1799367953,1262284.2799574512,1268619.6979241555,1363267.6685585657,1376910.5801072668,9.80050962950213
2016-11-16,158430.01553271545,1351688.4867451559,1385342.1799367953,1261483.7430319285,1267813.9454657584,1311488.9955364615,1322804.921089207,9.784099593403216
2016-11-17,-134747.2276820305,1351688.4867451559,1385342.1799367953,1261385.142351841,1267709.9357851567,1274743.921861713,1341521.3760202385,9.716956832404314
