Date,SPY,QQQ,TLT,GLD,EEM
2014-03-28,150.94393920898438,79.26560974121094,77.9853744506836,124.55999755859375,31.037063598632812
2014-03-31,152.1808319091797,79.83011627197266,77.79285430908203,123.61000061035156,31.242759704589844
2014-04-01,153.18991088867188,81.2324447631836,77.12800598144531,123.38999938964844,31.608442306518555
2014-04-02,153.70257568359375,81.44185638427734,76.68480682373047,124.31999969482422,31.669382095336914
2014-04-03,153.4990997314453,80.79536437988281,77.02079010009766,123.91999816894531,31.5474910736084
2014-04-04,151.6844024658203,78.64641571044922,77.53549194335938,125.56999969482422,31.463693618774414
2014-04-07,150.00808715820312,77.89972686767578,78.00015258789062,124.91000366210938,31.600826263427734
2014-04-08,150.62661743164062,78.61907958984375,78.1860580444336,126.08999633789062,31.96649742126465
2014-04-09,152.2459259033203,79.96671295166016,77.79998016357422,126.31999969482422,32.21027755737305
2014-04-10,149.0478057861328,77.49000549316406,78.52204132080078,127.01000213623047,31.867462158203125
2014-04-11,147.7051239013672,76.58848571777344,79.15828704833984,126.93000030517578,31.867462158203125
2014-04-14,148.86883544921875,77.18948364257812,78.9509506225586,127.8499984741211,31.79890251159668
2014-04-15,149.8941650390625,77.44447326660156,79.44424438476562,125.48999786376953,31.318939208984375
2014-04-16,151.4647216796875,78.47339630126953,79.54430389404297,125.54000091552734,31.715097427368164
2014-04-17,151.67636108398438,78.49161529541016,78.67217254638672,124.75,32.00458908081055
2014-04-21,152.20523071289062,79.07438659667969,78.60784912109375,124.23999786376953,31.806509017944336
2014-04-22,152.8969268798828,79.7026596069336,78.87234497070312,123.77999877929688,31.722707748413086
2014-04-23,152.53887939453125,79.00153350830078,79.32273864746094,123.76000213623047,31.494157791137695
2014-04-24,152.84808349609375,79.7573013305664,79.47281646728516,124.55999755859375,31.524641036987305
2014-04-25,151.5949249267578,78.48247528076172,79.58723449707031,125.43000030517578,31.098005294799805
2014-04-28,152.0750274658203,78.73748779296875,79.20115661621094,124.87999725341797,31.25037384033203
2014-04-29,152.78298950195312,79.36577606201172,79.09394073486328,124.86000061035156,31.5474910736084
2014-04-30,153.23867797851562,79.5752182006836,79.42279815673828,124.22000122070312,31.486549377441406
2014-05-01,153.25494384765625,79.81192779541016,80.27485656738281,123.80000305175781,31.524641036987305
2014-05-02,153.03524780273438,79.66622161865234,80.76924133300781,125.05999755859375,31.69985580444336
2014-05-05,153.32823181152344,80.0851058959961,80.28197479248047,126.22000122070312,31.524641036987305
2014-05-06,151.99366760253906,79.04706573486328,80.6044692993164,125.9800033569336,31.669382095336914
2014-05-07,152.8887939453125,78.81940460205078,80.31780242919922,124.16999816894531,31.83698844909668
2014-05-08,152.7259979248047,78.74656677246094,79.97386932373047,124.16999816894531,31.76080322265625
2014-05-09,152.95384216308594,79.0379409790039,79.71585083007812,124.0999984741211,31.707473754882812
2014-05-12,154.44305419921875,80.34004211425781,79.39338684082031,124.94000244140625,32.24076843261719
2014-05-13,154.58139038085938,80.39469909667969,80.0813217163086,124.5999984741211,32.36264419555664
2014-05-14,153.84902954101562,79.97587585449219,80.94844818115234,125.80999755859375,32.59120178222656
2014-05-15,152.49818420410156,79.3475341796875,81.59339904785156,124.7699966430664,32.28647994995117
2014-05-16,153.02720642089844,79.86658477783203,81.3641128540039,124.5,32.71310043334961
2014-05-19,153.58865356445312,80.4220199584961,80.76211547851562,124.58000183105469,32.71310043334961
2014-05-20,152.62025451660156,80.13066101074219,80.94127655029297,124.69000244140625,32.446449279785156
2014-05-21,153.90597534179688,80.8955307006836,80.44683074951172,124.38999938964844,32.69786834716797
2014-05-22,154.28028869628906,81.25067901611328,80.33216857910156,124.66999816894531,32.92640686035156
2014-05-23,154.8987579345703,81.84251403808594,80.76211547851562,124.51000213623047,32.86546325683594
2014-05-27,155.8509063720703,82.86236572265625,81.23504638671875,121.8499984741211,32.583587646484375
2014-05-28,155.7369384765625,82.60741424560547,82.23834991455078,121.19999694824219,32.77404022216797
2014-05-29,156.54257202148438,83.13555908203125,81.80123901367188,120.94000244140625,32.86546325683594
2014-05-30,156.79483032226562,83.14463806152344,81.76538848876953,120.43000030517578,32.41598129272461
2014-06-02,156.97384643554688,83.06268310546875,81.15755462646484,119.69999694824219,32.5150146484375
2014-06-03,156.89248657226562,83.02625274658203,80.15888214111328,120.01000213623047,32.69786834716797
2014-06-04,157.20982360839844,83.33585357666016,80.13738250732422,119.76000213623047,32.5150146484375
2014-06-05,158.23519897460938,84.03701782226562,80.17325592041016,120.66000366210938,32.85784149169922
2014-06-06,158.9919891357422,84.51961517333984,80.17325592041016,120.61000061035156,33.1854248046875
2014-06-09,159.15467834472656,84.45586395263672,80.05831909179688,120.6500015258789,33.307334899902344
2014-06-10,159.17100524902344,84.6015625,79.76377868652344,121.38999938964844,33.482547760009766
2014-06-11,158.6176300048828,84.58335876464844,79.9074478149414,121.41000366210938,33.3682746887207
2014-06-12,157.4945831298828,83.81847381591797,80.61878204345703,122.63999938964844,33.208290100097656
2014-06-13,157.97474670410156,84.06430053710938,80.57559967041016,122.95999908447266,33.22352981567383
2014-06-16,158.10494995117188,84.13716888427734,80.77676391601562,122.41999816894531,33.0711555480957
2014-06-17,158.54437255859375,84.18270874023438,80.13738250732422,122.27999877929688,33.07877731323242
2014-06-18,159.70806884765625,84.65621948242188,80.75520324707031,122.66999816894531,33.4444580078125
2014-06-19,159.88706970214844,84.6015625,79.72066497802734,126.94000244140625,33.253997802734375
2014-06-20,160.2117462158203,84.70109558105469,80.32412719726562,126.5,33.1854248046875
2014-06-23,160.16261291503906,84.71931457519531,80.07270050048828,126.8499984741211,33.11686325073242
2014-06-24,159.19781494140625,84.63716888427734,80.88455963134766,126.9800033569336,33.101619720458984
2014-06-25,159.91732788085938,85.17584228515625,81.09288787841797,126.98999786376953,33.171504974365234
2014-06-26,159.80282592773438,85.22150421142578,81.4808578491211,126.7300033569336,33.20989227294922
2014-06-27,160.11363220214844,85.59580993652344,81.35874938964844,126.66000366210938,33.286685943603516
2014-06-30,160.03179931640625,85.74192810058594,81.55992126464844,128.0399932861328,33.19454574584961
2014-07-01,161.1029815673828,86.68236541748047,80.87706756591797,127.69999694824219,33.50935363769531
2014-07-02,161.2665252685547,86.82843780517578,80.01266479492188,127.69999694824219,33.709007263183594
2014-07-03,162.05958557128906,87.37622833251953,79.72457885742188,127.16000366210938,33.90864944458008
2014-07-07,161.4954071044922,87.11145782470703,80.3080062866211,127.0199966430664,33.88561248779297
2014-07-08,160.45701599121094,86.06145477294922,81.20836639404297,127.06999969482422,33.73204040527344
2014-07-09,161.17654418945312,86.70061492919922,81.27322387695312,127.83999633789062,33.92399597167969
2014-07-10,160.53878784179688,86.42672729492188,81.29485321044922,128.5399932861328,33.739707946777344
2014-07-11,160.75950622558594,86.983642578125,81.81346130371094,128.77999877929688,33.70133590698242
2014-07-14,161.56903076171875,87.50406646728516,81.46048736572266,125.72000122070312,33.96240234375
2014-07-15,161.2665252685547,87.20278930664062,81.29485321044922,124.52999877929688,33.93937301635742
2014-07-16,161.86338806152344,87.54971313476562,81.72699737548828,124.97000122070312,34.02381896972656
2014-07-17,160.02365112304688,86.39018249511719,82.75704956054688,127.08999633789062,33.386505126953125
2014-07-18,161.65899658203125,87.75971984863281,82.49052429199219,126.12999725341797,33.90864944458008
2014-07-21,161.3563995361328,87.65015411376953,82.90110778808594,126.33999633789062,34.02381896972656
2014-07-22,162.05958557128906,88.20709228515625,83.0739974975586,125.73999786376953,34.338645935058594
2014-07-23,162.41937255859375,88.77314758300781,82.96591186523438,125.62000274658203,34.36936569213867
2014-07-24,162.42755126953125,88.67273712158203,82.3464584350586,124.3499984741211,34.52294158935547
2014-07-25,161.66714477539062,88.32579040527344,83.31890106201172,125.79000091552734,34.38471984863281
2014-07-28,161.73255920410156,88.35317993164062,83.20362091064453,125.58000183105469,34.622764587402344
2014-07-29,161.0375213623047,88.19796752929688,83.50617218017578,125.19999694824219,34.41543197631836
2014-07-30,161.06204223632812,88.54490661621094,82.3464584350586,124.83000183105469,34.24650573730469
2014-07-31,157.8813934326172,86.75537872314453,82.10154724121094,123.38999938964844,33.647579193115234
2014-08-01,157.39894104003906,86.43583679199219,82.73709869384766,124.37999725341797,33.83186340332031
2014-08-04,158.53555297851562,87.02930450439453,82.5204849243164,123.98999786376953,34.146690368652344
2014-08-05,156.99835205078125,86.36279296875,82.78768157958984,123.87000274658203,33.62453842163086
2014-08-06,157.04739379882812,86.29887390136719,82.83828735351562,125.66999816894531,33.39418029785156
2014-08-07,156.197021484375,86.02496337890625,83.61103057861328,126.18000030517578,33.263648986816406
2014-08-08,158.00404357910156,86.64581298828125,83.43043518066406,126.19000244140625,33.5630989074707
2014-08-11,158.4619598388672,87.15711212158203,83.42320251464844,125.95999908447266,33.99311447143555
2014-08-12,158.24114990234375,87.1205825805664,82.8815689086914,125.98999786376953,34.031497955322266
2014-08-13,159.31224060058594,88.0427474975586,83.42320251464844,126.19999694824219,34.21579360961914
2014-08-14,160.0645294189453,88.49925231933594,84.09491729736328,126.30999755859375,34.26955032348633
2014-08-15,160.03179931640625,88.92837524414062,85.01211547851562,125.4800033569336,34.17738723754883
2014-08-18,161.37283325195312,89.6131362915039,84.1671371459961,124.95999908447266,34.50757598876953
2014-08-19,162.2149658203125,90.11529541015625,83.90711975097656,124.68000030517578,34.6688346862793
2014-08-20,162.6482696533203,90.11529541015625,83.76992797851562,124.22000122070312,34.599727630615234
2014-08-21,163.1226348876953,90.29792022705078,84.23934173583984,122.87999725341797,34.45383071899414
2014-08-22,162.86911010742188,90.4348373413086,84.70883178710938,123.19000244140625,34.36167907714844
2014-08-25,163.6949462890625,90.7544174194336,85.02657318115234,122.73999786376953,34.615081787109375
2014-08-26,163.80126953125,90.8457260131836,84.75209045410156,123.3499984741211,34.82240295410156
2014-08-27,163.73582458496094,90.86398315429688,85.47437286376953,123.31999969482422,34.99900436401367
2014-08-28,163.6458740234375,90.76355743408203,85.92208862304688,124.0,34.65346908569336
2014-08-29,164.11199951171875,91.10137939453125,85.97988891601562,123.86000061035156,34.599727630615234
2014-09-02,164.0301513671875,91.3661880493164,84.49671173095703,121.6500015258789,34.54596710205078
2014-09-03,163.94024658203125,90.82746887207031,84.96724700927734,122.1500015258789,34.99900436401367
2014-09-04,163.70310974121094,90.74530029296875,83.93206024169922,121.4800033569336,34.9068717956543
2014-09-05,164.43899536132812,91.20182037353516,83.77281188964844,122.05999755859375,35.20632553100586
2014-09-08,164.01382446289062,91.37525177001953,83.80901336669922,120.7300033569336,34.79169464111328
2014-09-09,162.97535705566406,90.61750793457031,83.7438735961914,120.87000274658203,34.36167907714844
2014-09-10,163.58865356445312,91.3661880493164,83.21544647216797,120.26000213623047,34.21579360961914
2014-09-11,163.77670288085938,91.2931137084961,82.94036102294922,119.47000122070312,33.985435485839844
2014-09-12,162.82003784179688,90.82746887207031,82.07173919677734,118.37999725341797,33.62453842163086
2014-09-15,162.6973876953125,89.95098876953125,82.19478607177734,118.63999938964844,33.455604553222656
2014-09-16,163.92384338378906,90.73615264892578,81.86180877685547,118.83000183105469,33.89328384399414
2014-09-17,164.14463806152344,90.87312316894531,81.65189361572266,117.54000091552734,33.57847213745117
2014-09-18,165.01951599121094,91.55786895751953,81.91248321533203,117.77999877929688,33.62453842163086
2014-09-19,164.87081909179688,91.50113677978516,82.9548568725586,117.08999633789062,33.37113571166992
2014-09-22,163.59754943847656,90.64997863769531,83.05620574951172,116.8499984741211,32.8643684387207
2014-09-23,162.6610870361328,90.40290832519531,83.57015991210938,117.5999984741211,32.68008041381836
2014-09-24,163.934326171875,91.37300872802734,83.10687255859375,117.05000305175781,33.148468017578125
2014-09-25,161.28919982910156,89.45109558105469,84.09134674072266,117.38999938964844,32.42668533325195
2014-09-26,162.57066345214844,90.40290832519531,83.96826171875,117.05999755859375,32.572566986083984
2014-09-29,162.27499389648438,90.28392791748047,84.64144134521484,117.02999877929688,31.912216186523438
2014-09-30,161.84780883789062,90.41207885742188,84.1636962890625,116.20999908447266,31.912216186523438
2014-10-01,159.6544189453125,88.96604919433594,85.79571533203125,116.7699966430664,31.2595272064209
2014-10-02,159.6791229248047,88.96604919433594,85.04829406738281,116.73999786376953,31.42847442626953
2014-10-03,161.4370574951172,89.84464263916016,85.41114044189453,114.61000061035156,31.69721221923828
2014-10-06,161.24813842773438,89.65242004394531,85.46192932128906,116.02999877929688,32.11186599731445
2014-10-07,158.75901794433594,88.38034057617188,86.61572265625,116.36000061035156,31.827749252319336
2014-10-08,161.53567504882812,90.10089874267578,86.63750457763672,117.47000122070312,32.3038215637207
2014-10-09,158.3318634033203,88.64573669433594,86.26013946533203,117.63999938964844,31.79703712463379
2014-10-10,156.5246124267578,86.43098449707031,87.11641693115234,117.58999633789062,31.10596466064453
2014-10-13,153.9534149169922,85.07646179199219,87.64617156982422,118.5199966430664,31.42078971862793
2014-10-14,154.1915740966797,85.08564758300781,88.21947479248047,118.58999633789062,31.60506820678711
2014-10-15,153.14830017089844,84.53650665283203,88.9161148071289,118.98999786376953,31.20577621459961
2014-10-16,153.01690673828125,84.00567626953125,88.35011291503906,119.22000122070312,30.92167091369629
2014-10-17,154.82415771484375,85.11310577392578,87.85665893554688,118.98999786376953,31.2672119140625
2014-10-20,156.32748413085938,86.38519287109375,88.17593383789062,119.80000305175781,31.359359741210938
2014-10-21,159.42440795898438,88.65485382080078,87.4720687866211,120.0199966430664,31.489891052246094
2014-10-22,158.29078674316406,88.19727325439453,87.56636047363281,119.33999633789062,31.28257179260254
2014-10-23,160.1309051513672,89.52433013916016,86.78987121582031,118.5199966430664,31.274887084960938
2014-10-24,161.3631591796875,90.25650024414062,86.87699127197266,118.3499984741211,31.49757194519043
2014-10-27,161.1413116455078,90.32054138183594,87.03665924072266,118.05999755859375,31.251848220825195
2014-10-28,162.9896697998047,91.6841812133789,86.49239349365234,118.0999984741211,31.881500244140625
2014-10-29,162.74322509765625,91.34552764892578,86.68832397460938,116.41000366210938,31.927570343017578
2014-10-30,163.78646850585938,91.53775024414062,86.76085662841797,115.19000244140625,32.2270393371582
2014-10-31,165.6594696044922,92.80069732666016,86.53592681884766,112.66000366210938,32.3652458190918
2014-11-03,165.7498321533203,93.07526397705078,86.53592681884766,112.1500015258789,32.09649658203125
2014-11-04,165.1748046875,92.76409149169922,86.8050308227539,112.22000122070312,32.12721252441406
2014-11-05,166.21804809570312,92.77324676513672,86.68138885498047,109.79000091552734,31.843107223510742
2014-11-06,166.88348388671875,93.06613159179688,86.12130737304688,109.87999725341797,31.451505661010742
2014-11-07,167.03956604003906,92.9837646484375,87.11060333251953,112.97000122070312,31.65114402770996
2014-11-10,167.5653076171875,93.31322479248047,86.31041717529297,110.45999908447266,31.735614776611328
2014-11-11,167.72959899902344,93.60608673095703,86.36860656738281,112.04000091552734,31.704898834228516
2014-11-12,167.54885864257812,93.77082061767578,86.29582214355469,111.5,31.643468856811523
2014-11-13,167.73779296875,94.17350769042969,86.49952697753906,111.66999816894531,31.55899429321289
2014-11-14,167.7788543701172,94.46635437011719,86.9214859008789,114.47000122070312,31.820066452026367
2014-11-17,167.88565063476562,94.18265533447266,86.70326232910156,114.05000305175781,31.482219696044922
2014-11-18,168.8550567626953,94.88736724853516,86.94328308105469,115.05000305175781,31.65114402770996
2014-11-19,168.5839080810547,94.45722198486328,86.39042663574219,113.68000030517578,31.63578987121582
2014-11-20,168.8796844482422,94.87820434570312,86.84144592285156,114.86000061035156,31.58203125
2014-11-21,169.7832794189453,95.06124114990234,87.36518859863281,115.38999938964844,32.58793640136719
2014-11-24,170.25975036621094,95.80254364013672,87.43795776367188,115.11000061035156,32.31917953491211
2014-11-25,170.13658142089844,95.94898223876953,88.1653823852539,115.37999725341797,32.11186599731445
2014-11-26,170.57191467285156,96.57130432128906,88.40542602539062,115.16000366210938,32.518821716308594
2014-11-28,170.21044921875,97.01976776123047,89.10377502441406,112.11000061035156,31.86614227294922
2014-12-01,169.02755737304688,95.9215316772461,88.58393859863281,116.58000183105469,31.320960998535156
2014-12-02,170.1201171875,96.30593872070312,87.72362518310547,115.13999938964844,31.313276290893555
2014-12-03,170.77725219726562,96.47980499267578,88.0663070678711,116.33000183105469,31.397743225097656
2014-12-04,170.58834838867188,96.43406677246094,88.80265808105469,115.87999725341797,31.451505661010742
2014-12-05,170.8676300048828,96.44317626953125,88.28497314453125,114.43000030517578,31.39006996154785
2014-12-08,169.72573852539062,95.75680541992188,89.36408233642578,115.77999877929688,30.92935562133789
2014-12-09,169.61077880859375,96.05879974365234,89.8233871459961,118.19000244140625,30.637569427490234
2014-12-10,166.89169311523438,94.54875183105469,90.47956085205078,117.95999908447266,30.184539794921875
2014-12-11,167.73779296875,94.99720001220703,90.85137939453125,117.69000244140625,29.931137084960938
2014-12-12,165.02688598632812,93.96298217773438,92.0835189819336,117.41000366210938,29.439714431762695
2014-12-15,163.89328002929688,92.99288940429688,91.89395904541016,114.38999938964844,29.01738929748535
2014-12-16,162.57896423339844,91.50113677978516,93.03135681152344,114.94999694824219,28.971317291259766
2014-12-17,165.7662811279297,93.16680908203125,92.19290161132812,114.2699966430664,29.637279510498047
2014-12-18,169.8654022216797,95.4090347290039,90.55244445800781,115.1500015258789,30.042306900024414
2014-12-19,170.58824157714844,95.82881164550781,91.7700424194336,114.7699966430664,30.252609252929688
2014-12-22,171.3729248046875,96.0676498413086,91.89395904541016,112.55000305175781,30.673227310180664
2014-12-23,171.60423278808594,95.7277603149414,90.0712661743164,112.73999786376953,30.3928165435791
2014-12-24,171.62075805664062,95.81044006347656,90.56153869628906,112.7699966430664,30.462919235229492
2014-12-26,172.1741943359375,96.49022674560547,90.89759826660156,114.83000183105469,30.704368591308594
2014-12-29,172.40545654296875,96.47184753417969,91.57707977294922,113.66999816894531,30.51743507385254
2014-12-30,171.48031616210938,95.82881164550781,91.82550048828125,115.19999694824219,30.57975196838379
2014-12-31,169.7786865234375,94.8459243774414,92.0008773803711,113.58000183105469,30.603120803833008
2015-01-02,169.68785095214844,94.56114196777344,93.02377319335938,114.08000183105469,30.19809341430664
2015-01-05,166.6233367919922,93.1740493774414,94.48503875732422,115.80000305175781,29.660654067993164
2015-01-06,165.0538787841797,91.9247817993164,96.18741607666016,117.12000274658203,29.536022186279297
2015-01-07,167.11068725585938,93.10974884033203,95.99740600585938,116.43000030517578,30.174715042114258
2015-01-08,170.0760498046875,94.891845703125,94.72614288330078,115.94000244140625,30.688796997070312
2015-01-09,168.71315002441406,94.26717376708984,95.76358032226562,117.26000213623047,30.58753776550293
2015-01-12,167.3915557861328,93.28430938720703,96.31159973144531,118.55999755859375,30.338293075561523
2015-01-13,166.9207305908203,93.2567367553711,96.31159973144531,118.16000366210938,30.603120803833008
2015-01-14,165.91297912597656,92.74235534667969,97.04224395751953,117.97000122070312,30.431758880615234
2015-01-15,164.3931121826172,91.5389633178711,98.5692138671875,120.94000244140625,30.50186538696289
2015-01-16,166.54901123046875,92.61370086669922,97.3125228881836,122.5199966430664,30.7589054107666
2015-01-20,166.9041748046875,93.34861755371094,98.6057357788086,124.19999694824219,30.712167739868164
2015-01-21,167.7467041015625,93.8262710571289,97.46595764160156,124.2300033569336,31.389802932739258
2015-01-22,170.24127197265625,95.56244659423828,97.1152572631836,125.2300033569336,31.989574432373047
2015-01-23,169.30789184570312,95.77372741699219,98.46697998046875,124.2300033569336,31.74810218811035
2015-01-26,169.70436096191406,95.6634750366211,98.16736602783203,122.98999786376953,31.763675689697266
2015-01-27,167.4658966064453,93.1832275390625,98.32080078125,124.4000015258789,31.592323303222656
2015-01-28,165.31826782226562,92.70556640625,99.92821502685547,123.41999816894531,31.249616622924805
2015-01-29,166.84637451171875,93.59663391113281,99.2706069946289,120.76000213623047,31.249616622924805
2015-01-30,164.74826049804688,92.87091827392578,101.03141784667969,123.44999694824219,30.3928165435791
2015-02-02,166.78857421875,93.67926788330078,100.65001678466797,122.41999816894531,30.938047409057617
2015-02-03,169.20046997070312,94.57951354980469,98.51961517333984,121.05000305175781,31.522226333618164
2015-02-04,168.55618286132812,94.49687194824219,98.6879653930664,121.58000183105469,31.366437911987305
2015-02-05,170.25782775878906,95.31441497802734,97.60443878173828,121.79000091552734,31.553382873535156
2015-02-06,169.7869873046875,94.73571014404297,95.87661743164062,118.63999938964844,31.015933990478516
2015-02-09,169.0270233154297,94.43252563476562,95.72293090820312,119.16999816894531,30.96920394897461
2015-02-10,170.82774353027344,95.90230560302734,94.96157836914062,118.47000122070312,30.891307830810547
2015-02-11,170.92686462402344,96.25138092041016,95.13728332519531,117.06999969482422,30.665437698364258
2015-02-12,172.57064819335938,97.37207794189453,94.82246398925781,117.33999633789062,31.319705963134766
2015-02-13,173.28099060058594,98.20801544189453,93.84874725341797,117.9800033569336,31.678007125854492
2015-02-17,173.55360412597656,98.29988861083984,92.43579864501953,116.01000213623047,31.6079044342041
2015-02-18,173.57009887695312,98.43766021728516,92.98487091064453,116.33999633789062,31.600120544433594
2015-02-19,173.44618225097656,98.9245376586914,92.36985778808594,115.94000244140625,31.467695236206055
2015-02-20,174.48696899414062,99.58589172363281,92.64080810546875,115.27999877929688,31.678007125854492
2015-02-23,174.46217346191406,99.68695831298828,93.70230102539062,115.43000030517578,31.358654022216797
2015-02-24,174.95785522460938,99.76045989990234,94.93228912353516,115.26000213623047,31.810422897338867
2015-02-25,174.80914306640625,99.512451171875,95.34223937988281,115.69999694824219,31.74810218811035
2015-02-26,174.60260009765625,100.01765441894531,94.03910827636719,116.06999969482422,31.75589370727539
2015-02-27,174.00787353515625,99.57673645019531,94.82972717285156,116.16000366210938,31.73253059387207
2015-03-02,175.1065216064453,100.47696685791016,93.06340789794922,115.68000030517578,31.685802459716797
2015-03-03,174.38784790039062,100.00846099853516,92.72602081298828,115.47000122070312,31.444332122802734
2015-03-04,173.65274047851562,99.62261962890625,92.75531005859375,115.11000061035156,31.10161781311035
2015-03-05,173.8427276611328,99.79720306396484,92.63793182373047,115.0,31.054882049560547
2015-03-06,171.397705078125,98.66731262207031,90.59141540527344,111.86000061035156,30.57975196838379
2015-03-09,172.10806274414062,98.95209503173828,91.42762756347656,111.97000122070312,30.462919235229492
